Pair translation for k=1
20 [17930]
santa ['sainte', 'sant', 'san', 'saint', 'santo', 'sankt', 'santarem', 'sveti', 'santamaria', 'nuestra']

12667 [22900, 93750, 108106, 24570, 38817, 91867, 10331, 8616, 43441, 42497]
kadal ['kadali', 'mamal', 'pandal', 'quail', 'ketel', 'sabel', 'bakul', 'apel', 'agal', 'eel']

12678 [56573, 84699, 4800, 10026, 19872, 26998, 34313, 27799, 11816, 12890]
sinyal ['sinyalna', 'riyal', 'partikel', 'signal', 'signals', 'sinkron', 'detektor', 'kodon', 'memori', 'telegraf']

12701 [112000, 23614, 109565, 24655, 29261, 6865, 8753, 23515, 18330, 18556]
roti ['rotisserie', 'rotis', 'rotini', 'pasta', 'makanan', 'daging', 'masakan', 'bread', 'pizza', 'jus']

12771 [16260, 8854, 10780, 90030, 17837, 74965, 36423, 1946, 85964, 17091]
standar ['standarisasi', 'standard', 'standards', 'standart', 'norma', 'standardisasi', 'standarna', 'normal', 'standare', 'standardized']

12966 [62246, 3253, 14377, 904, 8596, 901, 62245, 8595, 7430, 109797]
serikat ['unidos', 'states', 'usa', 'amerika', 'sarekat', 'sarikat', 'estados', 'amerikah', 'america', 'serekat']

13039 [39205, 103263, 85681, 60834, 75401, 89748, 106295, 107408, 77333, 32882]
berkas ['beruk', 'berputra', 'bercorak', 'bersambung', 'minangla', 'sinangkalan', 'eksukutip', 'cekdam', 'berpapasan', 'kasingkir']

13093 [22148, 33779, 108718, 16708, 48278, 34208, 11005, 28602, 12823, 57601]
kedokteran ['kadokteran', 'kedhokteran', 'keteknikan', 'kadhokteran', 'perikanan', 'kesusasteraan', 'perekonomian', 'keperawatan', 'penerangan', 'kesusastraan']

13119 [46649, 32556, 108796, 24900, 19376, 67275, 10409, 9697, 60146, 7415]
nafsu ['nafkah', 'nafas', 'nafsul', 'tafsiran', 'tafsir', 'sabuku', 'wudhu', 'lelaku', 'syaraf', 'bumbu']

13387 [10494, 20789, 2859, 8283, 25973, 78947, 8745, 14137, 84049, 14179]
alternatif ['alternative', 'alternatives', 'tambahan', 'gratis', 'options', 'endemic', 'replacement', 'ornamental', 'sequel', 'optimal']

13387 [10494, 20789, 2859, 8283, 25973, 78947, 8745, 14137, 84049, 14179]
alternatif ['alternative', 'alternatives', 'tambahan', 'gratis', 'options', 'endemic', 'replacement', 'ornamental', 'sequel', 'optimal']

13462 [74694, 9222, 22278, 8482, 11214, 39335, 14995, 31579, 4534, 41022]
isin ['isini', 'isinan', 'salin', 'temen', 'angen', 'anangin', 'anan', 'idin', 'katon', 'manen']

13462 [74694, 9222, 22278, 8482, 11214, 39335, 14995, 31579, 4534, 41022]
isin ['isini', 'isinan', 'salin', 'temen', 'angen', 'anangin', 'anan', 'idin', 'katon', 'manen']

13534 [63372, 50941, 18653, 7997, 7105, 81825, 56393, 17968, 23740, 70745]
tukaran ['tuker', 'tukan', 'tukak', 'tugel', 'tuku', 'mekaran', 'tukar', 'tuwin', 'tukul', 'kaingkaran']

13822 [1766, 8265, 1759, 7074, 41626, 38798, 45113, 34586, 60516, 90086]
pedang ['kendang', 'wedang', 'gendang', 'gedang', 'pindang', 'pedas', 'pegas', 'sakadang', 'pedati', 'pedangdut']

13838 [89527, 39970, 3702, 48347, 58268, 27977, 14783, 18693, 1869, 4187]
pos ['posko', 'pospat', 'post', 'pospor', 'posh', 'poso', 'possum', 'pis', 'pra', 'pre']

13973 [74596, 43666, 41077, 96408, 31281, 12526, 38672, 1484, 2506, 963]
pabrik ['pabrike', 'pabrikasi', 'rubrik', 'jabrik', 'firma', 'perusahaan', 'pabrikan', 'industri', 'pawarta', 'paham']

14016 [17938, 56871, 31691, 12819, 5849, 62966, 32951, 43292, 45701, 33782]
pimpinan ['pemimpin', 'chairman', 'pimpinanipun', 'kepala', 'ketua', 'pimpinane', 'direktur', 'dipimpin', 'memimpin', 'rektor']

14170 [1158, 64876, 3447, 110722, 28099, 8729, 31558, 35315, 60612, 1163]
hakim ['mahkamah', 'tribunal', 'judge', 'hakimi', 'judges', 'polisi', 'pengarah', 'juri', 'emir', 'hukum']

14285 [34647, 90097, 32433, 19754, 13276, 10388, 33856, 26884, 16487, 48444]
patemon ['patemone', 'patemonan', 'partemon', 'tetemon', 'patemonane', 'pasemon', 'patenan', 'panemon', 'paten', 'patepung']

14958 [43757, 31561, 60646, 84778, 80497, 75587, 77579, 80869, 33489, 10145]
karir ['karire', 'karirna', 'kariripun', 'berkarir', 'kariere', 'karis', 'berkarier', 'kariernya', 'karier', 'mundur']

15005 [936, 44390, 2092, 60149, 971, 27221, 378, 4696, 5480, 109]
orbit ['deukeut', 'orbitna', 'sedengkeun', 'magnitudo', 'tina', 'eksentrisitas', 'ieu', 'ari', 'marcapada', 'jadi']

15058 [53278, 93424, 32855, 21096, 80190, 45057, 71501, 21798, 18275, 87703]
guyon ['guyonan', 'playon', 'nanaon', 'payon', 'bombong', 'turon', 'lawon', 'layon', 'kunaon', 'emon']

15576 [9722, 81092, 81792, 41029, 10326, 9648, 44728, 39429, 7270, 44847]
busur ['busuk', 'busak', 'busung', 'janur', 'sumur', 'catur', 'cucur', 'galur', 'jamur', 'susur']

15594 [7111, 109461, 35143, 48349, 22875, 14467, 33678, 1901, 32, 44066]
bapa ['bapak', 'bapakan', 'ayah', 'bapakne', 'bapana', 'bapane', 'bapakke', 'bapake', 'ibu', 'bapang']

15760 [15681, 78453, 84198, 65382, 18218, 56653, 45761, 30211, 76294, 45176]
bates ['batesan', 'batese', 'malet', 'modis', 'higgins', 'pesi', 'bateson', 'hobbs', 'magas', 'kurs']

15822 [15020, 8180, 38832, 13988, 6770, 13004, 39450, 54805, 2209, 9638]
dulur ['dulurna', 'dulure', 'dulu', 'kaluhur', 'sakur', 'alur', 'ancur', 'tuur', 'ukur', 'tutur']

15822 [15020, 8180, 38832, 13988, 6770, 13004, 39450, 54805, 2209, 9638]
dulur ['dulurna', 'dulure', 'dulu', 'kaluhur', 'sakur', 'alur', 'ancur', 'tuur', 'ukur', 'tutur']

16087 [1907, 29612, 95363, 15421, 84790, 51081, 102319, 22573, 5327, 82648]
sedulur ['sedulure', 'seduluran', 'seduluripun', 'sedhulure', 'sedhulur', 'duduluran', 'sedhot', 'sepupu', 'sedih', 'sediaan']

16087 [1907, 29612, 95363, 15421, 84790, 51081, 102319, 22573, 5327, 82648]
sedulur ['sedulure', 'seduluran', 'seduluripun', 'sedhulure', 'sedhulur', 'duduluran', 'sedhot', 'sepupu', 'sedih', 'sediaan']

16087 [1907, 29612, 95363, 15421, 84790, 51081, 102319, 22573, 5327, 82648]
sedulur ['sedulure', 'seduluran', 'seduluripun', 'sedhulure', 'sedhulur', 'duduluran', 'sedhot', 'sepupu', 'sedih', 'sediaan']

16378 [30959, 18875, 31317, 31558, 5845, 37914, 54938, 8729, 5843, 12819]
pegawai ['pejabat', 'officer', 'pekerja', 'pengarah', 'kapten', 'administrator', 'officers', 'polisi', 'diplomat', 'kepala']

16760 [3692, 26452, 3408, 90677, 82111, 15240, 5639, 3412, 9245, 8207]
dinten ['dintenipun', 'swanten', 'kinten', 'dintenna', 'dintenan', 'pinten', 'manten', 'samanten', 'janten', 'temanten']

17360 [45375, 38505, 44713, 44714, 96921, 13901, 7225, 206, 96923, 10327]
lomba ['lomban', 'lombang', 'lompat', 'lompatan', 'lelomban', 'kejuaraan', 'kompetisi', 'lombok', 'bebalapan', 'timba']

17413 [57450, 49704, 35387, 8285, 487, 110644, 22587, 8145, 22390, 19677]
perpustakaan ['biblioteca', 'bibliotheque', 'bibliotheca', 'library', 'buku', 'perpustakaane', 'bangunan', 'literatur', 'penerbit', 'collections']

17523 [6052, 2003, 103090, 95023, 101897, 7271, 11310, 19603, 53821, 44846]
gendhis ['gendhing', 'gendheng', 'gendhisipun', 'kudhis', 'gendhang', 'lendhir', 'tongseng', 'pedhes', 'gendis', 'jedhing']

17666 [69955, 19789, 74313, 23280, 51111, 23113, 17672, 6307, 8917, 21298]
pita ['pitapak', 'pitakon', 'pitarubak', 'peti', 'tinta', 'pista', 'pit', 'lada', 'pari', 'pai']

18010 [88960, 39564, 56781, 21023, 9696, 41074, 37841, 25120, 15379, 47419]
langgeng ['cengeng', 'rengeng', 'ganggeng', 'sugeng', 'bengkong', 'ronggeng', 'lengkong', 'kenceng', 'enteng', 'bingkeng']

18346 [66841, 98058, 90812, 79925, 31449, 21182, 57897, 2274, 84300, 71667]
bayaran ['bayar', 'bayarane', 'penasaran', 'penalaran', 'sigaran', 'kisaran', 'kesadharan', 'lambaran', 'ujaran', 'sandaran']

18382 [48339, 45028, 63643, 45200, 9548, 9256, 40770, 41515, 2445, 45954]
sumpah ['sumpahe', 'tumpah', 'sumpahna', 'bersumpah', 'sampah', 'sumbangan', 'sumbang', 'sumput', 'sumping', 'sumpil']

18382 [48339, 45028, 63643, 45200, 9548, 9256, 40770, 41515, 2445, 45954]
sumpah ['sumpahe', 'tumpah', 'sumpahna', 'bersumpah', 'sampah', 'sumbangan', 'sumbang', 'sumput', 'sumping', 'sumpil']

18640 [77353, 43369, 84986, 103687, 91801, 57038, 111771, 46785, 109441, 23425]
salad ['salade', 'salat', 'salada', 'salata', 'spiced', 'cooked', 'asado', 'curd', 'lard', 'salak']

18714 [46197, 92103, 4831, 80881, 19231, 40316, 82261, 39053, 23671, 60843]
tato ['toga', 'legato', 'telo', 'pose', 'teken', 'piso', 'leva', 'peso', 'logo', 'helm']

18863 [1215, 7006, 101254, 98968, 87535, 3560, 7103, 74866, 40006, 21165]
wali ['walikota', 'walikan', 'walibi', 'waline', 'walikat', 'walisanga', 'walikane', 'walikuthane', 'penguasa', 'waliking']

18900 [4528, 32249, 9347, 87508, 25486, 4114, 34657, 30003, 26982, 7384]
internal ['interior', 'internally', 'external', 'interna', 'intern', 'exterior', 'internalna', 'anterior', 'inside', 'informal']

18968 [493, 63146, 14660, 12133, 16910, 89200, 18289, 72978, 22181, 2461]
mahasiswa ['pelajar', 'mahasiswane', 'students', 'siswa', 'student', 'mahasiswana', 'alumni', 'semester', 'kampus', 'sarjana']

19042 [98401, 44638, 56855, 19120, 6235, 3357, 53322, 16449, 102405, 43529]
purnama ['purnamasari', 'purna', 'purnima', 'purwana', 'purnawarman', 'purwa', 'purwo', 'purwanto', 'purwati', 'purnawijaya']

19198 [21541, 1615, 6905, 78307, 225, 2559, 32231, 38386, 6595, 93722]
lawang ['lawange', 'lawakan', 'lapang', 'lawangan', 'lawas', 'lawan', 'lubang', 'lawasan', 'layang', 'lawung']

19198 [21541, 1615, 6905, 78307, 225, 2559, 32231, 38386, 6595, 93722]
lawang ['lawange', 'lawakan', 'lapang', 'lawangan', 'lawas', 'lawan', 'lubang', 'lawasan', 'layang', 'lawung']

19198 [21541, 1615, 6905, 78307, 225, 2559, 32231, 38386, 6595, 93722]
lawang ['lawange', 'lawakan', 'lapang', 'lawangan', 'lawas', 'lawan', 'lubang', 'lawasan', 'layang', 'lawung']

19215 [42872, 18038, 30751, 19092, 79917, 42007, 2374, 44191, 84105, 6379]
asta ['astagina', 'astane', 'astani', 'ehe', 'astacala', 'bati', 'ala', 'aba', 'astan', 'arca']

19270 [23462, 23385, 27708, 83696, 94153, 3384, 10290, 21809, 38435, 58367]
biksu ['biksuni', 'bhiksu', 'bikang', 'biku', 'guksu', 'bibit', 'bi', 'moksa', 'bibi', 'bimas']

19327 [42895, 19292, 16696, 36852, 981, 674, 469, 38297, 5270, 77650]
kitha ['ibukutha', 'guha', 'bendha', 'petha', 'tlatah', 'padha', 'tlatahe', 'katha', 'gandha', 'sepedha']

19603 [76816, 94047, 44863, 44959, 6497, 53886, 96759, 19993, 42638, 26382]
pedhes ['pedhet', 'pedhese', 'pemanis', 'ludhes', 'pedes', 'pemanas', 'pedo', 'gedhen', 'meres', 'direndhem']

19738 [13957, 36589, 9018, 26033, 45141, 95891, 37258, 68100, 42394, 780]
palemahan ['paimahan', 'pomahan', 'kalemahan', 'lumahan', 'perumahan', 'parkembangan', 'salumahing', 'parumahan', 'patamanan', 'palabuan']

19788 [11548, 83881, 108727, 95827, 25141, 25120, 102986, 85724, 25451, 15145]
pandeleng ['pandelengan', 'panyandhang', 'pandengan', 'pandelengane', 'pandhang', 'kenceng', 'pandengane', 'panulung', 'pandhangan', 'tinulung']

19809 [38158, 5905, 31582, 4490, 61850, 31673, 17788, 48359, 48338, 86726]
mempeng ['memulang', 'nyepeng', 'kacepeng', 'ngomong', 'cepeng', 'dipuncepeng', 'gepeng', 'nggalang', 'mengkeret', 'membengkak']

19869 [220, 24584, 8485, 1687, 14304, 8611, 62251, 3701, 17410, 1019]
antik ['klasik', 'antique', 'kuno', 'tradisional', 'pottery', 'elektronik', 'ancien', 'renaissance', 'antiquity', 'modern']

19869 [220, 24584, 8485, 1687, 14304, 8611, 62251, 3701, 17410, 1019]
antik ['klasik', 'antique', 'kuno', 'tradisional', 'pottery', 'elektronik', 'ancien', 'renaissance', 'antiquity', 'modern']

20098 [8819, 6116, 22354, 57724, 57305, 14092, 57637, 22934, 68875, 9089]
bom ['bomb', 'serangan', 'bombing', 'bombs', 'bomber', 'tsunami', 'blast', 'senjata', 'bomba', 'tornado']

20174 [6538, 94750, 18489, 79714, 95690, 35084, 41280, 7151, 48246, 64935]
mangkok ['mangkuk', 'manggang', 'cangkok', 'mangkak', 'mangko', 'bongkok', 'manggar', 'cengkok', 'mangkel', 'mangkokan']

20260 [46281, 59479, 75270, 6868, 32351, 35083, 41782, 44153, 100399, 15921]
prau ['prahu', 'ruu', 'praune', 'asu', 'regu', 'cupu', 'sapu', 'apu', 'jasu', 'hiu']

20582 [93833, 5346, 3720, 4849, 20850, 74323, 33791, 10209, 48405, 2119]
wedhok ['wedhoke', 'wadhon', 'wedhus', 'wedok', 'wedhuse', 'gondhok', 'pandhudhuk', 'pedhot', 'pendhudhuk', 'pendhudhuke']

20611 [110087, 10134, 17660, 18613, 79342, 56655, 16745, 101742, 45013, 10412]
gelut ['gelud', 'gelung', 'emut', 'kerut', 'mecut', 'nunut', 'ciut', 'gendhut', 'kusut', 'nurut']

20611 [110087, 10134, 17660, 18613, 79342, 56655, 16745, 101742, 45013, 10412]
gelut ['gelud', 'gelung', 'emut', 'kerut', 'mecut', 'nunut', 'ciut', 'gendhut', 'kusut', 'nurut']

20687 [102337, 3400, 88283, 29038, 74724, 2322, 19083, 48357, 50324, 33273]
nuwun ['suwun', 'nyuwun', 'maturnuwun', 'panyuwun', 'muwun', 'sinuwun', 'suwung', 'ngawur', 'uwung', 'dipunsuwun']

21230 [64802, 53129, 9010, 73656, 32466, 49717, 49603, 77923, 33719, 1079]
marinir ['infanteri', 'opsir', 'amatir', 'mariniyah', 'infantri', 'selir', 'brigadir', 'brigif', 'marini', 'basisir']

21231 [70325, 66222, 1289, 10597, 5013, 6844, 78604, 11096, 872, 39005]
pangkalan ['pangkalanbun', 'panggona', 'pangkal', 'panggon', 'panggung', 'tatangkalan', 'dhangkalan', 'bangkalan', 'panggonan', 'panggul']

21278 [106037, 54821, 37205, 58249, 29589, 13226, 87301, 75712, 40762, 99260]
noda ['nodo', 'nod', 'wada', 'nodong', 'danda', 'yuda', 'nodus', 'iida', 'nanda', 'fida']

21308 [23859, 3300, 74814, 6617, 6602, 40194, 64188, 87479, 101169, 11480]
wot ['wok', 'wod', 'wombat', 'huut', 'sobat', 'woten', 'wut', 'sikut', 'wog', 'deet']

21309 [13976, 22587, 10921, 13991, 13593, 53623, 12415, 76979, 1087, 6379]
menara ['tower', 'bangunan', 'masjid', 'gedung', 'towers', 'menarane', 'hotel', 'basement', 'istana', 'arca']

21582 [56657, 1884, 47914, 9741, 38505, 11024, 41633, 1776, 28783, 21311]
blumbang ['blumbangan', 'kembang', 'barangbang', 'timbang', 'lombang', 'tambang', 'bangbang', 'lembang', 'lobang', 'gerbang']

21632 [45748, 23522, 95151, 5827, 12138, 86495, 57581, 109649, 101715, 1761]
tong ['tongkol', 'tongkat', 'tongkang', 'tongo', 'tonggong', 'tongsa', 'tongyong', 'khoi', 'tongzhi', 'gong']

21645 [45639, 78850, 94739, 103993, 45142, 65976, 9538, 17636, 89396, 93062]
mentok ['botok', 'mento', 'mentol', 'ndok', 'porok', 'tolok', 'borok', 'medok', 'montok', 'nyok']

21796 [99439, 89846, 7926, 66286, 20187, 10672, 42716, 41656, 1300, 87478]
mayit ['mayite', 'mayitna', 'wingit', 'mabit', 'rakit', 'kaapit', 'burit', 'leuit', 'gurit', 'tumit']

21896 [28689, 50723, 87657, 66284, 958, 81037, 29432, 51078, 2384, 80578]
syarat ['syarate', 'syaratipun', 'syaratna', 'syara', 'maksud', 'syarak', 'manfaat', 'syiar', 'syair', 'syar']

21921 [58451, 93109, 48602, 48383, 77673, 6072, 44105, 86125, 45547, 33505]
sulap ['sulam', 'pesulap', 'salep', 'suap', 'sadap', 'garap', 'sulak', 'celup', 'serap', 'asap']

22167 [29017, 90721, 2588, 17538, 94143, 36954, 22195, 44285, 54089, 35318]
ruh ['rah', 'ruhani', 'reh', 'trah', 'rih', 'rub', 'ruku', 'rubuh', 'duh', 'nuh']

22930 [44660, 38841, 57685, 23713, 40006, 35159, 33087, 54370, 37271, 6366]
kekuasaan ['kekuasaannya', 'kuasa', 'kekuasaanipun', 'pemerintahan', 'penguasa', 'kedudukan', 'kekuasaane', 'kekuatan', 'berkuasa', 'tahta']

22969 [73466, 40215, 60542, 57783, 89270, 38509, 52215, 36712, 54747, 97953]
kunjungan ['kunjunganipun', 'mengunjungi', 'kunjung', 'berkunjung', 'pengunjunge', 'munjungan', 'pengunjung', 'panunjukkan', 'pangunjung', 'junjungan']

23007 [14240, 11003, 31317, 14185, 42091, 68783, 15439, 11604, 14219, 60374]
petani ['farmers', 'pertanian', 'pekerja', 'farming', 'agraria', 'merchants', 'workers', 'tanaman', 'farmer', 'miners']

23155 [27046, 32469, 5713, 22980, 35044, 1893, 13536, 302, 22614, 16661]
aneh ['anehe', 'anem', 'adoh', 'parah', 'anehna', 'aneka', 'ramah', 'meh', 'megah', 'ewah']

23212 [16825, 54899, 40319, 81921, 17220, 14347, 46151, 61237, 81359, 10902]
generator ['generators', 'synthesizer', 'rotor', 'motore', 'reservoir', 'kernel', 'installer', 'turbine', 'supervisor', 'mesin']

23280 [49443, 40279, 48051, 6287, 29947, 101939, 11161, 54315, 53818, 8917]
peti ['petir', 'petik', 'petikan', 'petingan', 'petinju', 'petioles', 'petis', 'petisi', 'kendi', 'pari']

23491 [94048, 60780, 7116, 44219, 21318, 1921, 13899, 14064, 1316, 100149]
wargi ['wargo', 'wargina', 'warung', 'waruga', 'margi', 'bengi', 'paragi', 'warata', 'warni', 'tanggi']

23561 [102518, 39684, 61318, 36641, 30013, 75918, 94630, 4693, 47653, 41626]
pin ['pinch', 'pen', 'pinika', 'pint', 'pet', 'pinion', 'pinball', 'pan', 'pil', 'pindang']

23611 [41628, 44700, 98326, 9722, 6126, 69866, 89875, 10284, 60445, 37226]
beluk ['belut', 'belur', 'beluga', 'busuk', 'tutuk', 'curuk', 'beludru', 'bathuk', 'beduk', 'biluk']

23611 [41628, 44700, 98326, 9722, 6126, 69866, 89875, 10284, 60445, 37226]
beluk ['belut', 'belur', 'beluga', 'busuk', 'tutuk', 'curuk', 'beludru', 'bathuk', 'beduk', 'biluk']

23763 [31449, 7764, 42171, 10839, 12591, 34284, 55554, 1967, 34952, 107968]
sigar ['sigaran', 'sigra', 'sesar', 'medar', 'cakar', 'lapar', 'dokar', 'nular', 'sigrak', 'bugar']

23918 [83736, 44346, 34963, 110525, 64713, 88147, 98062, 63876, 79428, 37703]
gupernur ['gupitan', 'purwarupa', 'palopor', 'pebruwari', 'pipilueun', 'guguyon', 'penghancur', 'pardana', 'guppi', 'gugum']

24038 [38693, 32217, 9428, 100658, 91056, 100198, 2842, 83393, 112403, 27136]
abrit ['abrik', 'abri', 'abrasi', 'abluk', 'abring', 'abrasif', 'abjad', 'abrar', 'amriti', 'abnormal']

24364 [27180, 9385, 15143, 48638, 11984, 24365, 8349, 12891, 12584, 56475]
satelit ['satelite', 'satellites', 'satellite', 'satelitipun', 'sensor', 'satelitna', 'teleskop', 'telefon', 'kabel', 'kamera']

24839 [30873, 56550, 11059, 28378, 13923, 88514, 19389, 55685, 43400, 37435]
wabah ['musibah', 'umbah', 'wacana', 'kabah', 'bencana', 'gubah', 'simbah', 'hibah', 'rubah', 'wadah']

25272 [18495, 20690, 20006, 22814, 33661, 15043, 63828, 1425, 12816, 1396]
dolar ['dollar', 'dollars', 'usd', 'pound', 'gulden', 'miliar', 'shilling', 'uang', 'bank', 'dana']

26814 [8067, 23569, 34279, 27492, 44026, 43664, 45459, 43032, 37151, 82922]
cincin ['lengen', 'kolon', 'lilin', 'tigan', 'pilin', 'linen', 'albumen', 'tribun', 'gurun', 'piken']

27082 [3640, 23854, 81972, 79415, 48023, 20485, 13505, 42680, 70154, 3322]
lembar ['lembaran', 'lembur', 'lempit', 'lempar', 'lemper', 'lempung', 'lembut', 'lembek', 'lembing', 'lembu']

28185 [19391, 684, 17171, 26022, 677, 56857, 20878, 57897, 39698, 19129]
pepadha ['pepadhang', 'sapadha', 'pepadhan', 'pepadhane', 'tuladha', 'pepadhangan', 'kasadharan', 'kesadharan', 'nuladha', 'swasana']

28238 [35735, 45797, 92328, 92459, 35736, 77714, 28921, 26541, 26816, 102337]
dhukun ['dhuku', 'dhukuh', 'dhugderan', 'dhipan', 'dhuwet', 'dhukungan', 'dhugdheran', 'dhadhu', 'pandhukung', 'suwun']

28465 [38664, 97518, 18773, 7852, 35061, 43790, 8713, 53827, 62746, 105150]
eyang ['eyange', 'eyangipun', 'ewon', 'iya', 'hiyang', 'ewe', 'ewu', 'eyd', 'iye', 'ewed']

28526 [97006, 35876, 59374, 84298, 58869, 11020, 94259, 35221, 16163, 92513]
persimpangan ['persinggahan', 'pamungpangan', 'perpanjangan', 'sampangan', 'pertandhingan', 'pinggiran', 'ketangkasan', 'pamungkasan', 'panganggonan', 'perhentian']

28613 [55473, 43982, 83389, 56430, 51144, 27977, 71543, 102881, 55023, 46467]
doro ['dolo', 'goro', 'koro', 'boro', 'soro', 'poso', 'suro', 'blado', 'dobo', 'doko']

28737 [1391, 28149, 26161, 2608, 37955, 23030, 49577, 28049, 32488, 67967]
peraturan ['undang', 'regulations', 'keputusan', 'laws', 'akta', 'kebijakan', 'besluit', 'legislation', 'statute', 'dekret']

28774 [12316, 77271, 50441, 71474, 5663, 56739, 98119, 34241, 71992, 96486]
pasokan ['patokan', 'desakan', 'pasarujukan', 'ejekan', 'tarikan', 'panolakan', 'corekan', 'selokan', 'penampakan', 'pelapukan']

28996 [49603, 14847, 35889, 34496, 14510, 45736, 13584, 100743, 5972, 37792]
laksamana ['brigadir', 'gandamana', 'marsekal', 'wira', 'duta', 'laksa', 'kapala', 'sarwadamana', 'arya', 'sunarya']

29598 [73717, 101850, 43352, 1181, 35638, 102262, 90764, 22364, 35061, 73062]
moyang ['moyange', 'moyangipun', 'moyangna', 'tiyang', 'moyan', 'moyangku', 'penyayang', 'sembahyang', 'hiyang', 'loyang']

29683 [8051, 16966, 10553, 27388, 16863, 27129, 80142, 11145, 18755, 21773]
delta ['gamma', 'alpha', 'beta', 'epsilon', 'zeta', 'kappa', 'theta', 'lambda', 'sigma', 'alfa']

29802 [31961, 106499, 107846, 71873, 11864, 45327, 79920, 57145, 60458, 57286]
robot ['robots', 'robotis', 'robotcup', 'robotik', 'robotics', 'robotika', 'robotic', 'robo', 'astronaut', 'transformers']

29895 [65624, 71977, 32509, 1206, 2506, 52448, 9329, 2310, 19550, 50952]
pidato ['pidatona', 'pidatone', 'pidhato', 'pikir', 'pawarta', 'pidana', 'komentar', 'wicara', 'wawancara', 'rekomendasi']

31059 [52881, 14828, 108214, 73534, 4972, 39096, 40524, 109013, 58397, 83]
anugrah ['anugraha', 'nugraha', 'inganugraha', 'dianugrahi', 'sugih', 'kasinugrahan', 'singgih', 'gagrage', 'pemanggih', 'pamanggih']

31162 [5243, 88430, 9077, 5596, 48493, 7584, 8551, 20203, 30999, 7133]
sidang ['ajang', 'persidangan', 'sarang', 'daring', 'tiang', 'neng', 'rohang', 'ilining', 'luang', 'balong']

31167 [1947, 42200, 110734, 89674, 15931, 11184, 29204, 3990, 22023, 81599]
usia ['umur', 'berusia', 'usiane', 'umuran', 'dewasa', 'kelahiran', 'umuripun', 'umure', 'childhood', 'aged']

32008 [103327, 111777, 65012, 12701, 29107, 39386, 77957, 86735, 80715, 14307]
bir ['biryani', 'birria', 'biri', 'roti', 'biraki', 'bun', 'wort', 'burger', 'birama', 'millet']

32008 [103327, 111777, 65012, 12701, 29107, 39386, 77957, 86735, 80715, 14307]
bir ['biryani', 'birria', 'biri', 'roti', 'biraki', 'bun', 'wort', 'burger', 'birama', 'millet']

32951 [100812, 31558, 14427, 12819, 63213, 56871, 5849, 14016, 33782, 36155]
direktur ['direktor', 'pengarah', 'sekretaris', 'kepala', 'ceo', 'chairman', 'ketua', 'pimpinan', 'rektor', 'manager']

33038 [31579, 87296, 38951, 25495, 85566, 43032, 32557, 33418, 14889, 72521]
akun ['idin', 'anon', 'firman', 'konten', 'informan', 'tribun', 'laman', 'juran', 'gaman', 'ugan']

33152 [96325, 91086, 17700, 56430, 10074, 83670, 78850, 46506, 34444, 23460]
dowo ['ponyo', 'podo', 'supoyo', 'boro', 'maido', 'roso', 'mento', 'boyo', 'rodo', 'pagalo']

33674 [48180, 18325, 72390, 1965, 26341, 5996, 9023, 11548, 108727, 57505]
kesenengan ['kasenengan', 'kesenengane', 'kesenangan', 'kasenengane', 'kasenangan', 'klenengan', 'disenengi', 'pandelengan', 'pandengan', 'kesayangan']

34441 [17849, 19420, 92625, 20796, 6597, 59525, 103130, 66286, 55607, 20055]
pamit ['pamitan', 'kapit', 'pamati', 'paman', 'pamer', 'pami', 'pamados', 'mabit', 'pamilik', 'pameling']

34898 [92832, 83259, 104055, 31832, 93041, 49799, 34891, 89535, 16745, 79460]
ciu ['cium', 'kou', 'saeu', 'keu', 'yau', 'ketu', 'dou', 'kku', 'ciut', 'siru']

35122 [25458, 55157, 92524, 21619, 96502, 40929, 17995, 30732, 98866, 53814]
pegatan ['gugatan', 'pepegatan', 'pembatalan', 'pegat', 'pemberkatan', 'pasugatan', 'pejah', 'peringatan', 'pedot', 'pewaris']

35444 [30546, 9675, 43515, 8017, 9152, 20094, 1757, 35442, 1751, 7116]
karung ['sarung', 'kalung', 'sirung', 'gulung', 'irung', 'karungu', 'calung', 'jagung', 'degung', 'warung']

35452 [44140, 25011, 40056, 40316, 6940, 24656, 47653, 80881, 25871, 12732]
plat ['spons', 'flat', 'plak', 'piso', 'lapisan', 'sandwich', 'pil', 'pose', 'panel', 'volum']

35697 [6794, 15111, 90447, 89694, 43572, 83991, 86370, 64484, 62998, 6731]
satria ['satriya', 'satru', 'satrya', 'satrio', 'satra', 'satmata', 'satrap', 'sathya', 'satrawan', 'ksatria']

35705 [44298, 23444, 38214, 1276, 52653, 38384, 59502, 15817, 2432, 61350]
wangsulan ['wangsulane', 'wangsul', 'wangsulipun', 'ungkapan', 'wangsulanipun', 'tangtangan', 'permintaan', 'rangsangan', 'jawaban', 'rintangan']

37868 [11560, 10241, 8179, 19902, 89431, 44382, 2521, 7413, 101078, 43626]
uwuh ['uwoh', 'uwur', 'tuwuhan', 'kawuwuhan', 'tuwung', 'uwab', 'tuwuh', 'woh', 'kuweh', 'iwung']

