Pair translation for k=1
62 [62]
simah ['simah', 'saidah', 'somah', 'temah', 'milah', 'resah', 'ipah', 'inah', 'masuh', 'sima']

89659 [89659, 99125, 40920, 2487, 20998, 60602, 105718, 100741, 19242, 3467]
simah ['simah', 'saidah', 'somah', 'temah', 'milah', 'resah', 'ipah', 'inah', 'masuh', 'sima']

91358 [91358, 85142, 107137, 81111, 81599, 97218, 62442, 42902, 53523, 33058]
pelatian ['pelatian', 'pelarian', 'pelatiyan', 'peladen', 'pelacakan', 'pelacuran', 'pelacak', 'pelamar', 'pelayan', 'pelayanan']

92171 [92171, 81675, 41441, 9328, 90091, 105647, 44639, 45639, 80065, 96658]
bedhilan ['bedhilan', 'sedotan', 'ubin', 'bundheran', 'andhalan', 'bedilan', 'pikulan', 'kuluban', 'padhanan', 'dugderan']

99134 [99134, 93289, 32887, 98947, 67587, 21384, 67823, 91017, 81268, 33020]
lilo ['lilo', 'calo', 'tino', 'fio', 'bobo', 'yono', 'rako', 'karto', 'popo', 'limo']

99819 [99819, 52018, 27750, 39125, 11485, 11570, 13484, 94704, 6612, 93082]
demit ['demit', 'lulut', 'tobat', 'enget', 'deet', 'reget', 'mikat', 'anut', 'sobat', 'cenut']

101664 [101664, 95423, 41235, 45152, 101633, 102583, 17777, 41998, 33284, 82145]
penthung ['penthung', 'munthu', 'penthul', 'pundhung', 'penunggu', 'penyambung', 'penthol', 'linuhung', 'pendunung', 'lumayung']

103308 [103308, 92117, 50807, 18018, 36716, 41594, 4563, 31086, 78778, 9623]
pitunjuk ['pitunjuk', 'patunjuk', 'petunjuk', 'panunjuk', 'panunjukkan', 'tutunjuk', 'penunjuk', 'katunjuk', 'panunjukan', 'panuntun']

103523 [103523, 17943, 78107, 10188, 13521, 13087, 109089, 38649, 96091, 18724]
ngentut ['ngentut', 'ngenut', 'ngerut', 'ngemut', 'ngetung', 'ngentukake', 'disentuh', 'ngenteni', 'ngeruk', 'nggeret']

104245 [104245, 16678, 25463, 98004, 79099, 1133, 82273, 92444, 89584, 102657]
kebetahan ['kebetahan', 'kabetahan', 'keluhan', 'kecerahan', 'keutuhan', 'kaendahan', 'kelemahan', 'kejenuhan', 'keluwihan', 'kabetahanipun']

104245 [104245, 16678, 25463, 98004, 79099, 1133, 82273, 92444, 89584, 102657]
kebetahan ['kebetahan', 'kabetahan', 'keluhan', 'kecerahan', 'keutuhan', 'kaendahan', 'kelemahan', 'kejenuhan', 'keluwihan', 'kabetahanipun']

106397 [106397, 19946, 41584, 87191, 105290, 28912, 29503, 71556, 103314, 111797]
pipo ['pipo', 'pipa', 'pipi', 'pipiti', 'pimiento', 'pip', 'pipit', 'pipis', 'tepo', 'sopa']

107823 [107823, 60030, 13945, 101120, 20103, 11470, 61132, 16880, 3507, 23208]
ndukung ['ndukung', 'kadukung', 'didukung', 'ndidik', 'ndhalangi', 'ndokok', 'ndorong', 'nyengkuyung', 'ndhalang', 'ndhesek']



